time,raw_Fx,raw_Fy,raw_Fz,raw_Mx,raw_My,raw_Mz,filtered_Fx,filtered_Fy,filtered_Fz,filtered_Mx,filtered_My,filtered_Mz,offset_Fx,offset_Fy,offset_Fz,offset_Mx,offset_My,offset_Mz,target_Fx,target_Fy,target_Fz,target_Mx,target_My,target_Mz,velocity_Fx,velocity_Fy,velocity_Fz,velocity_Mx,velocity_My,velocity_Mz,ref_Fx,ref_Fy,ref_Fz,ref_Mx,ref_My,ref_Mz
2.071367979049682617e+01,2.982617898923960897e+00,-3.615135414544796699e+00,-9.475208808988930809e-01,-9.800255864419262775e-01,-5.407553824400608278e-01,1.757442329639206102e-01,2.167853625881132729e+00,-5.107596587993152859e-01,-3.202079104266579157e-01,-9.631972638532939612e-01,-5.064697053514147784e-01,1.894178462697832521e-01,1.697560885784960385e-04,-6.863274762495216209e-04,1.254299972113880448e-03,-7.912663739120092343e-05,-1.247648851049988659e-05,7.022689951363331588e-06,3.191697560885785045e-01,-2.174863274762495191e-01,1.132542999721138782e-01,-7.912663739120092343e-05,3.141447523511489592e+00,7.022689951363331588e-06,2.745577646492318794e-04,2.617580535320482163e-04,-1.047001484971523538e-03,-1.706830813135728578e-05,-3.787606268832925351e-05,1.213702154205354393e-05,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.072373914718627930e+01,2.957351730148062963e+00,-4.444551708410044988e+00,-8.528082770499254561e-01,-9.829875084211426861e-01,-5.134283284594506336e-01,1.976880071077845857e-01,2.325753246734518775e+00,-1.297518068721461137e+00,-4.267279837513114904e-01,-9.671553127668637284e-01,-5.078614299730219717e-01,1.910718784373835466e-01,1.726828506327685259e-04,-6.845405608764608104e-04,1.243487726167554191e-03,-7.930049789597725795e-05,-1.285750125513155283e-05,7.143508600821137612e-06,3.191726828506327718e-01,-2.174845405608764604e-01,1.132434877261675604e-01,-7.930049789597725795e-05,3.141447142498744682e+00,7.143508600821137612e-06,3.029031795292072386e-04,1.304686395742777195e-04,-1.108086189173230996e-03,-1.730186105170254665e-05,-3.791324807043390608e-05,1.202129458234654197e-05,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.073379874229431152e+01,2.737433754237387440e+00,-5.107737376434259957e+00,-3.950260691351669129e-01,-9.817014362408091888e-01,-4.880058578435790273e-01,1.977599667701708530e-01,2.408089348235092686e+00,-2.059561930264020901e+00,-4.203876008280826304e-01,-9.700645374616528871e-01,-5.038903155471333717e-01,1.924094961039410079e-01,1.758245027222272527e-04,-6.840505003916366126e-04,1.232244774443696849e-03,-7.947591537255334403e-05,-1.323346342519188452e-05,7.264027565475953079e-06,3.191758245027222496e-01,-2.174840505003916291e-01,1.132322447744436994e-01,-7.947591537255334403e-05,3.141446766536574842e+00,7.264027565475953079e-06,3.204058849999274605e-04,1.825192696005856902e-06,-1.136532387591962208e-03,-1.745620020803238351e-05,-3.740664645686410091e-05,1.199211725819155105e-05,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.074385786056518555e+01,2.771117810042960983e+00,-5.747603531462776694e+00,-1.424165282622364970e-01,-9.821731295373536952e-01,-4.625843248795367124e-01,2.143590428945927051e-01,2.480695040596666345e+00,-2.797170250503772326e+00,-3.647933863149134259e-01,-9.724862558767930487e-01,-4.956291174136140398e-01,1.967994054620713640e-01,1.791121059813298476e-04,-6.848223581257568840e-04,1.220857795153081071e-03,-7.965229122951071085e-05,-1.359974307801729153e-05,7.386567110991787542e-06,3.191791121059813219e-01,-2.174848223581257456e-01,1.132208577951530903e-01,-7.965229122951071085e-05,3.141446400256922011e+00,7.386567110991787542e-06,3.333057215541899271e-04,-1.228371407601591876e-04,-1.139549474736156970e-03,-1.755112314804467091e-05,-3.643976016412956088e-05,1.219490016011766438e-05,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.075391721725463867e+01,2.767658539288873953e+00,-6.372136132232797401e+00,-4.072754039452677888e-01,-1.002284901544473694e+00,-4.720178576167363138e-01,2.339042255200338150e-01,2.538087740335107867e+00,-3.512163426849577608e+00,-3.732897898409843207e-01,-9.784459850103293110e-01,-4.909068654542385057e-01,2.042203694736638708e-01,1.825083218815126088e-04,-6.868149910060392755e-04,1.209464742783520176e-03,-7.983177381669315177e-05,-1.395722371928931017e-05,7.513902652604070918e-06,3.191825083218814973e-01,-2.174868149910060278e-01,1.132094647427835249e-01,-7.983177381669315177e-05,3.141446042776280478e+00,7.513902652604070918e-06,3.429778362978165942e-04,-2.433117099899535362e-04,-1.138204540121857695e-03,-1.786186426142853757e-05,-3.556489129455610483e-05,1.267418385822417174e-05,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.076397585868835449e+01,2.781105437808879088e+00,-7.010768760517454901e+00,-1.245247974616200126e-01,-1.021233300271871869e+00,-4.649552734815701749e-01,2.315500360956193604e-01,2.586691279829862466e+00,-4.211884493583153422e+00,-3.235367913651114868e-01,-9.870034480626379558e-01,-4.857165470597048507e-01,2.096863027980549743e-01,1.859883077991226921e-04,-6.899914408117278734e-04,1.198146686001683604e-03,-8.001678936131189788e-05,-1.430595932299925954e-05,7.645623870852374010e-06,3.191859883077991511e-01,-2.174899914408117141e-01,1.131981466860016855e-01,-8.001678936131189788e-05,3.141445694040676972e+00,7.645623870852374010e-06,3.505980693176350533e-04,-3.603783634074396772e-04,-1.125726087610248120e-03,-1.841422068285145200e-05,-3.469474456219734821e-05,1.311026304821848651e-05,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.077403473854064941e+01,2.609716838465896860e+00,-7.452984818973673597e+00,1.381435290852416897e-01,-1.012173753281850885e+00,-4.532707377931230464e-01,2.330898065064362923e-01,2.591296391557069256e+00,-4.860104558661257457e+00,-2.312007272750408737e-01,-9.920375091064805861e-01,-4.792273852063885231e-01,2.143670035397312601e-01,1.895086046514892668e-04,-6.942931730409638430e-04,1.187022343245250832e-03,-8.020576339122448349e-05,-1.464516005320422030e-05,7.781035406292522428e-06,3.191895086046515062e-01,-2.174942931730409479e-01,1.131870223432452499e-01,-8.020576339122448349e-05,3.141445354839946802e+00,7.781035406292522428e-06,3.525487888044741042e-04,-4.701816168705662551e-04,-1.100787204625361350e-03,-1.880692669296695686e-05,-3.374538093448690605e-05,1.347695542221600882e-05,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.078409337997436523e+01,2.596699937811622227e+00,-7.761672405844704414e+00,3.280192131642909459e-01,-1.036586704963345262e+00,-4.536430435975092323e-01,2.366357469056238894e-01,2.592377100807979673e+00,-5.440418128097947559e+00,-1.193567391871745292e-01,-1.000947348277853699e+00,-4.741105168846126983e-01,2.188207522129098082e-01,1.930344198811495657e-04,-6.996280670746577758e-04,1.176201001355030870e-03,-8.040071480692083719e-05,-1.497553783569363628e-05,7.919730505802981911e-06,3.191930344198811720e-01,-2.174996280670746518e-01,1.131762010013550313e-01,-8.040071480692083719e-05,3.141445024462164337e+00,7.919730505802981911e-06,3.522906878474915877e-04,-5.696533215157472286e-04,-1.066168911258019930e-03,-1.940322379285467394e-05,-3.286798128511933255e-05,1.380338993051324050e-05,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.079415249824523926e+01,2.547837982836866910e+00,-8.099159289833687936e+00,7.147242569000549217e-01,-1.058189983314855587e+00,-4.509792064300495729e-01,2.350391072205676168e-01,2.583469277213757298e+00,-5.972166360445095634e+00,4.745946003027134985e-02,-1.012395875285254210e+00,-4.694842547937000954e-01,2.220644232144413921e-01,1.965460172416268528e-04,-7.059006687318346383e-04,1.165800271858746925e-03,-8.060397072316236185e-05,-1.529771747614114741e-05,8.060748439145373534e-06,3.191965460172416225e-01,-2.175059006687318219e-01,1.131658002718587547e-01,-8.060397072316236185e-05,3.141444702282523593e+00,8.060748439145373534e-06,3.501967907805236292e-04,-6.600428840605446126e-04,-1.018112712489727643e-03,-2.023129164046546993e-05,-3.205268011527797646e-05,1.403381197756060360e-05,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.080421137809753418e+01,2.388981122780371003e+00,-8.606155665167744218e+00,9.285721395827467584e-01,-1.087883836934866455e+00,-4.521187963811746924e-01,2.303258891899120642e-01,2.544571646327080217e+00,-6.498964221389625706e+00,2.236819959407664316e-01,-1.027493467615176570e+00,-4.660111631111950592e-01,2.237167164095355543e-01,2.000114209421935299e-04,-7.130541726174725826e-04,1.155927926045747416e-03,-8.081867511261897738e-05,-1.561272734544467877e-05,8.202695451695933234e-06,3.192000114209421757e-01,-2.175130541726174593e-01,1.131559279260457435e-01,-8.081867511261897738e-05,3.141444387272654293e+00,8.202695451695933234e-06,3.441201371516691503e-04,-7.467252132519133648e-04,-9.614429777931110879e-04,-2.137280981631626409e-05,-3.134000893897830254e-05,1.412522794407487816e-05,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.081427383422851562e+01,2.158951450631045876e+00,-8.929834515987929322e+00,1.326600139358216746e+00,-1.109744917454773994e+00,-4.262406191074793460e-01,2.266086003937151372e-01,2.467447607187873260e+00,-6.985138280309286962e+00,4.442656246242565610e-01,-1.043943757583096099e+00,-4.580570543104519610e-01,2.242950932063714764e-01,2.033805982156309698e-04,-7.210367170862901813e-04,1.146684306702697555e-03,-8.104669622130053746e-05,-1.591797734617718456e-05,8.344387857071307885e-06,3.192033805982156247e-01,-2.175210367170862802e-01,1.131466843067027023e-01,-8.104669622130053746e-05,3.141444082022653905e+00,8.344387857071307885e-06,3.324540852941925925e-04,-8.273701605361421206e-04,-8.935962091220015901e-04,-2.269927451728733081e-05,-3.036691064394890339e-05,1.409901912815767091e-05,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.082433414459228516e+01,1.920498732203245185e+00,-8.937510721278524528e+00,1.485928440749051171e+00,-1.128944983287650583e+00,-4.174139591248037240e-01,2.278479988351313212e-01,2.358057832190947778e+00,-7.375612768503135186e+00,6.525981878492155275e-01,-1.060944002724007129e+00,-4.499284352733223802e-01,2.250056743321234565e-01,2.065987751329000891e-04,-7.297436747080940107e-04,1.138141820923159160e-03,-8.128892770163130620e-05,-1.621254824176169456e-05,8.485523181679837567e-06,3.192065987751329104e-01,-2.175297436747080926e-01,1.131381418209231604e-01,-8.128892770163130620e-05,3.141443787451758229e+00,8.485523181679837567e-06,3.153802640991402680e-04,-8.950008508516048462e-04,-8.217026308779815840e-04,-2.411394403095593037e-05,-2.930360771297073970e-05,1.404336761627766876e-05,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.083439254760742188e+01,1.644741537434664336e+00,-9.124514122336806921e+00,2.313907117475531905e+00,-1.136771679895120624e+00,-3.920812324016418882e-01,2.289966524903620515e-01,2.215394573239691134e+00,-7.725393039269870421e+00,9.848599737744788696e-01,-1.076109538158229961e+00,-4.383589946989863151e-01,2.258038699637711921e-01,2.096115821889148168e-04,-7.390705818144561881e-04,1.130432192136503981e-03,-8.154434898872720298e-05,-1.649392221980537331e-05,8.626065251435167128e-06,3.192096115821889124e-01,-2.175390705818144588e-01,1.131304321921365041e-01,-8.154434898872720298e-05,3.141443506077780334e+00,8.626065251435167128e-06,2.928573837804606902e-04,-9.536802453996369618e-04,-7.292560723012296315e-04,-2.542564102530723514e-05,-2.798856773179028760e-05,1.398431002057582953e-05,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.084445309638977051e+01,1.098134985019791898e+00,-8.959233287543916902e+00,3.697680522110327495e+00,-1.149054121028106445e+00,-3.388316501514046508e-01,2.359781352457525072e-01,1.991942655595711376e+00,-7.972161088924680783e+00,1.527424083441648595e+00,-1.090698454732205391e+00,-4.184535257894699822e-01,2.278387230201674718e-01,2.123303221708890555e-04,-7.488913837423368533e-04,1.123882389324682178e-03,-8.181214567710011184e-05,-1.675580445746630023e-05,8.766829035056787677e-06,3.192123303221708897e-01,-2.175488913837423377e-01,1.131238823893246787e-01,-8.181214567710011184e-05,3.141443244195542661e+00,8.766829035056787677e-06,2.594932311388602393e-04,-9.976507866995196466e-04,-5.943027599406679054e-04,-2.665646415194634984e-05,-2.604435217460810315e-05,1.400697904560949950e-05,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.085451221466064453e+01,4.742849342983796457e-01,-8.667600820489409941e+00,4.801266123319940071e+00,-1.137377338433296581e+00,-2.786628818868913671e-01,2.488087976966110726e-01,1.688411111336245218e+00,-8.111249035237626970e+00,2.182192491417306979e+00,-1.100034231472423629e+00,-3.904953970089543036e-01,2.320327379554562031e-01,2.146363578393643509e-04,-7.590442099308960773e-04,1.118902067637605764e-03,-8.208847255278304102e-05,-1.699087230408379839e-05,8.909521322866070060e-06,3.192146363578393653e-01,-2.175590442099308852e-01,1.131189020676376111e-01,-8.208847255278304102e-05,3.141443009127695696e+00,8.909521322866070060e-06,2.136841429740055011e-04,-1.024593141318429256e-03,-4.196646981901978619e-04,-2.750240754413318465e-05,-2.337074594519430749e-05,1.420014311154241873e-05,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.086457204818725586e+01,-3.813795518614266911e-01,-8.343456379415110646e+00,6.045096120542440943e+00,-1.138772319379524722e+00,-2.108243460694353977e-01,2.553537869321826914e-01,1.274452978696710925e+00,-8.157690504073123350e+00,2.954773217242333772e+00,-1.107781849053844025e+00,-3.545611868210505335e-01,2.366969477508015229e-01,2.163803247489958545e-04,-7.693651328815126955e-04,1.115883508145713247e-03,-8.237093383174161527e-05,-1.719156867898161966e-05,9.055010286695102298e-06,3.192163803247490272e-01,-2.175693651328814981e-01,1.131158835081457203e-01,-8.237093383174161527e-05,3.141442808431321065e+00,9.055010286695102298e-06,1.515100378583689915e-04,-1.035524840059513611e-03,-2.061994670057835813e-04,-2.811105307294347284e-05,-1.994499743987673349e-05,1.447906572029843867e-05,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.087463045120239258e+01,-6.685658557568565641e-01,-8.043134307425667373e+00,6.686288936964056795e+00,-1.151563653538161258e+00,-1.668769798925623660e-01,2.506742140616349257e-01,8.858492118059975162e-01,-8.134779264743633220e+00,3.701076361186678820e+00,-1.116538209950707516e+00,-3.170243454353529056e-01,2.394924010129682312e-01,2.174885798708573609e-04,-7.797130579856656604e-04,1.115092208342610344e-03,-8.265936854162089569e-05,-1.735454926178049120e-05,9.202320467363198190e-06,3.192174885798708672e-01,-2.175797130579856520e-01,1.131150922083426075e-01,-8.265936854162089569e-05,3.141442645450738258e+00,9.202320467363198190e-06,8.718630482984332161e-05,-1.033459588611598725e-03,2.385057803909056183e-05,-2.870533729693217927e-05,-1.618960882335284714e-05,1.465955599612731016e-05,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.088468980789184570e+01,-1.011864861111037017e+00,-7.921893927028346383e+00,6.645736207058061673e+00,-1.152401359056331787e+00,-1.542294498319291829e-01,2.339953478874195192e-01,5.063063972225906317e-01,-8.092202197200576208e+00,4.290008330360955746e+00,-1.123710839771832504e+00,-2.844653663146681777e-01,2.383929903878584944e-01,2.179565842131126721e-04,-7.900000061114809081e-04,1.116517451688113375e-03,-8.295263590692382634e-05,-1.748227634053341607e-05,9.348521561516917223e-06,3.192179565842130917e-01,-2.175900000061114781e-01,1.131165174516881172e-01,-8.295263590692382634e-05,3.141442517723659567e+00,9.348521561516917223e-06,2.339029382812096432e-05,-1.025033899274189033e-03,2.385292514150342646e-04,-2.918536556299436112e-05,-1.268353362223320339e-05,1.454701833228329422e-05,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.089475011825561523e+01,-1.075561170768646324e+00,-7.750185221855396378e+00,6.669840055511737198e+00,-1.172323376074014378e+00,-1.441510659219331636e-01,2.225322847309559038e-01,1.899328836243432406e-01,-8.023798802131540953e+00,4.765974675391111859e+00,-1.133433347032269056e+00,-2.564025062361211527e-01,2.352208492564779874e-01,2.178339408384432718e-04,-8.001713966734002020e-04,1.119945577430159472e-03,-8.325201860579589479e-05,-1.757880531492333510e-05,9.491265818995998479e-06,3.192178339408384691e-01,-2.176001713966733975e-01,1.131199455774301588e-01,-8.325201860579589479e-05,3.141442421194684975e+00,9.491265818995998479e-06,-3.288488292326762516e-05,-1.011677102747588755e-03,4.270034699161708806e-04,-2.979483837087292401e-05,-9.582148564209016077e-06,1.420131068160533546e-05,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.090480923652648926e+01,-1.585077117266927571e+00,-7.460814095695659454e+00,6.937388400027124646e+00,-1.197710765924953513e+00,-1.300518010723248352e-01,2.133424709863989410e-01,-1.650691165539109051e-01,-7.911201860844364830e+00,5.200257420318314061e+00,-1.146288830810806125e+00,-2.311323652033618892e-01,2.308451736024622059e-01,2.171366091514411107e-04,-8.101676443635559858e-04,1.125141209057403408e-03,-8.355999088245944862e-05,-1.764754977765336020e-05,9.628998644017330508e-06,3.192171366091514639e-01,-2.176101676443635558e-01,1.131251412090574088e-01,-8.355999088245944862e-05,3.141442352450222408e+00,9.628998644017330508e-06,-9.099392271582769603e-05,-9.917724985800311331e-04,5.941186244827859368e-04,-3.065138676531446553e-05,-6.819949037059588371e-06,1.370149920533591929e-05,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.091487002372741699e+01,-1.771199896985861111e+00,-7.051613581758410909e+00,6.879832460828630758e+00,-1.205558249098469314e+00,-1.200503483487163764e-01,1.930154428013323986e-01,-4.862952726403009240e-01,-7.739284205027175290e+00,5.536172428420377045e+00,-1.158142714468338719e+00,-2.089159618324328005e-01,2.232792274422362444e-01,2.158795172977154438e-04,-8.199092083378045409e-04,1.131858794625668777e-03,-8.387665313743025632e-05,-1.769185584970739894e-05,9.759118153301488219e-06,3.192158795172977404e-01,-2.176199092083377917e-01,1.131318587946256726e-01,-8.387665313743025632e-05,3.141442308144150264e+00,9.759118153301488219e-06,-1.456864991374997383e-04,-9.631070654984517617e-04,7.341093906875219809e-04,-3.151615090936511060e-05,-4.390661288316698337e-06,1.294200083220068284e-05,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.092492961883544922e+01,-2.056752463230109296e+00,-6.397280292416403391e+00,6.964620075220701700e+00,-1.211706593418644173e+00,-1.232689196776703550e-01,1.704482884446787694e-01,-8.003867107582626206e-01,-7.470883422505021798e+00,5.821861957780441799e+00,-1.168855490258399854e+00,-1.917865534014803197e-01,2.127130396427247827e-01,2.140882004103563882e-04,-8.292773868061456078e-04,1.139849965514824629e-03,-8.420121613145273027e-05,-1.771637860394655159e-05,9.878814191718447938e-06,3.192140882004103619e-01,-2.176292773868061248e-01,1.131398499655148215e-01,-8.420121613145273027e-05,3.141442283621395770e+00,9.878814191718447938e-06,-1.983271462044470005e-04,-9.207826772680589985e-04,8.511357221721125178e-04,-3.230173182518091435e-05,-2.425555525498682643e-06,1.190272651251342057e-05,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.093498897552490234e+01,-2.473064034213445339e+00,-6.036619068021770396e+00,7.265929002120596891e+00,-1.219263150156924880e+00,-1.156641777049358111e-01,1.467459238226124230e-01,-1.134922175449299298e+00,-7.184030551608372228e+00,6.110675366648472995e+00,-1.178937022238104815e+00,-1.765620782621714346e-01,1.995196164787023108e-01,2.117605564761221998e-04,-8.381820363228923180e-04,1.148942342934810776e-03,-8.453294360338417339e-05,-1.772406365335964725e-05,9.985476377343568114e-06,3.192117605564761540e-01,-2.176381820363228747e-01,1.131489423429348079e-01,-8.453294360338417339e-05,3.141442275936346729e+00,9.985476377343568114e-06,-2.524867771400702947e-04,-8.721394381800564406e-04,9.555759653739391655e-04,-3.301409481999469656e-05,-7.522747124353892737e-07,1.060385401029745008e-05,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.094504857063293457e+01,-2.768918833462418405e+00,-5.433439483172880280e+00,7.379608246094031543e+00,-1.236476101627537183e+00,-9.329530461840573885e-02,1.229654521062386457e-01,-1.461721507051923385e+00,-6.833912337921273839e+00,6.364461942537585237e+00,-1.190444838115991333e+00,-1.599087235334182844e-01,1.842087836042096138e-01,2.088944943523635925e-04,-8.465425960610302187e-04,1.159010137248152111e-03,-8.487249232850211376e-05,-1.771504551358931220e-05,1.007691798056535683e-05,3.192088944943523576e-01,-2.176465425960610323e-01,1.131590101372481477e-01,-8.487249232850211376e-05,3.141442284954486297e+00,1.007691798056535683e-05,-3.060973910742294983e-04,-8.144419565040070252e-04,1.047452983848320019e-03,-3.379284801492191928e-05,9.097052560377801653e-07,9.087703696315600348e-06,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.095510745048522949e+01,-3.059174101489241071e+00,-4.859722760220409832e+00,7.670326876134156535e+00,-1.247270721159088547e+00,-9.534612232191365389e-02,1.079445041351889401e-01,-1.781212025939387100e+00,-6.439074422381101392e+00,6.625634929256900563e+00,-1.201810014724610909e+00,-1.469962032911173444e-01,1.689559277104054902e-01,2.054993585172973575e-04,-8.542764673461840548e-04,1.169963176591946354e-03,-8.521993674102585118e-05,-1.769196058525907841e-05,1.015255451357640217e-05,3.192054993585173306e-01,-2.176542764673461694e-01,1.131699631765919478e-01,-8.521993674102585118e-05,3.141442308039414488e+00,1.015255451357640217e-05,-3.585513511473107490e-04,-7.489515244944868833e-04,1.133192017745309442e-03,-3.457856632831405805e-05,2.307469001711660172e-06,7.514584529508162287e-06,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.096516656875610352e+01,-3.397183115075514070e+00,-4.126006150698629860e+00,7.846460067908634706e+00,-1.248069414167252589e+00,-9.061039355438235687e-02,9.382507325847427859e-02,-2.104406243766612672e+00,-5.976460768044606908e+00,6.869799956987247214e+00,-1.211061894613139289e+00,-1.357190413437703580e-01,1.539297568200192479e-01,2.015800015708747283e-04,-8.612917692913335749e-04,1.181739455026308092e-03,-8.557384220937681255e-05,-1.765687064652167310e-05,1.021245192944479273e-05,3.192015800015708948e-01,-2.176612917692913318e-01,1.131817394550263117e-01,-8.557384220937681255e-05,3.141442343129353443e+00,1.021245192944479273e-05,-4.109089752728173426e-04,-6.734737886394961091e-04,1.212684662054413793e-03,-3.522040979021345239e-05,3.500515965630532155e-06,5.948503634998505456e-06,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.097522592544555664e+01,-3.898604977445777831e+00,-3.470761838783985809e+00,8.296808189087244045e+00,-1.252182559248889548e+00,-4.983678510278003598e-02,7.085349062519927243e-02,-2.463245990502445970e+00,-5.475320982192482866e+00,7.155201603407247646e+00,-1.219286027540289474e+00,-1.185425900955723033e-01,1.373145035810552639e-01,1.971122635035843691e-04,-8.675053772158150848e-04,1.194324600450720692e-03,-8.593300273296612126e-05,-1.760661489258375683e-05,1.025568161444538128e-05,3.191971122635036129e-01,-2.176675053772157975e-01,1.131943246004507297e-01,-8.593300273296612126e-05,3.141442393385107223e+00,1.025568161444538128e-05,-4.671342250925766479e-04,-5.906600208616465163e-04,1.294636351460549083e-03,-3.574242790140098251e-05,5.011967982015029479e-06,4.289275948267250915e-06,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.098528432846069336e+01,-4.088559627895453907e+00,-2.659023292357757473e+00,8.401815780976574999e+00,-1.237513603837169684e+00,-3.366439100593787703e-02,5.428493394183286219e-02,-2.788308717981047735e+00,-4.912061444225537699e+00,7.404524438921114005e+00,-1.222931542799665650e+00,-1.015669502776454236e-01,1.207085896532107960e-01,1.920994809884629987e-04,-8.728323887875930834e-04,1.207705458012784490e-03,-8.629393916709167953e-05,-1.754036636554265810e-05,1.028205013032292827e-05,3.191920994809884782e-01,-2.176728323887875960e-01,1.132077054580127862e-01,-8.629393916709167953e-05,3.141442459633634332e+00,1.028205013032292827e-05,-5.205950498583802270e-04,-4.986956082853142170e-04,1.372216479112985501e-03,-3.591655651958964809e-05,6.603939650137419278e-06,2.611353198283572179e-06,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
2.099534392356872559e+01,-4.108321402254500043e+00,-2.095503076816328747e+00,8.285561456079831189e+00,-1.229448440021470912e+00,-5.024956884086292236e-02,3.325903297494613164e-02,-3.052311254835738286e+00,-4.348749770743696175e+00,7.580731842352857797e+00,-1.224234922244026746e+00,-9.130347399028893030e-02,1.032186783175578632e-01,1.866022651528215063e-04,-8.772224162804110595e-04,1.221786917166822403e-03,-8.665392254998810213e-05,-1.746242660724821828e-05,1.029101942869840152e-05,3.191866022651528301e-01,-2.176772224162804026e-01,1.132217869171668195e-01,-8.665392254998810213e-05,3.141442537573392535e+00,1.029101942869840152e-05,-5.660924802445263570e-04,-4.040761582552590612e-04,1.436130441538281503e-03,-3.581970911054859749e-05,7.764076329048234207e-06,8.796307016145110718e-07,3.190000000000000058e-01,-2.167999999999999927e-01,1.120000000000000023e-01,0.000000000000000000e+00,3.141459999999999919e+00,0.000000000000000000e+00
